epoch,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,grad_norm,learning_rate,loss,step,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
0.003194888178913738,,,,,0.8829032778739929,0.0,1.549619197845459,1,,,,,
0.01597444089456869,,,,,0.8551885485649109,4.000000000000001e-06,1.543506145477295,5,,,,,
0.03194888178913738,,,,,0.9076722264289856,9e-06,1.474937343597412,10,,,,,
0.04792332268370607,,,,,0.9182353019714355,9.995700556669052e-06,1.5692155838012696,15,,,,,
0.06389776357827476,,,,,0.8577046394348145,9.978246739845095e-06,1.4566492080688476,20,,,,,
0.07987220447284345,,,,,0.842795193195343,9.947416695486633e-06,1.5177172660827636,25,,,,,
0.09584664536741214,,,,,0.7574522495269775,9.903293261932106e-06,1.4312687873840333,30,,,,,
0.11182108626198083,,,,,0.6511832475662231,9.845994995998332e-06,1.3142608642578124,35,,,,,
0.12779552715654952,,,,,0.5713387727737427,9.77567585442601e-06,1.3606163024902345,40,,,,,
0.14376996805111822,,,,,0.4912991523742676,9.692524780207897e-06,1.3119722366333009,45,,,,,
0.1597444089456869,,,,,0.4699995517730713,9.596765194911182e-06,1.2501683235168457,50,,,,,
0.1757188498402556,,,,,0.39882519841194153,9.48865439835817e-06,1.2021038055419921,55,,,,,
0.19169329073482427,,,,,0.38695210218429565,9.368482877278264e-06,1.2381396293640137,60,,,,,
0.20766773162939298,,,,,0.41082367300987244,9.236573524788888e-06,1.1121343612670898,65,,,,,
0.22364217252396165,,,,,0.4459794759750366,9.093280772802527e-06,1.1365555763244628,70,,,,,
0.23961661341853036,,,,,0.3663375973701477,8.938989639691068e-06,1.0804154396057128,75,,,,,
0.25559105431309903,,,,,0.3875502943992615,8.774114695766286e-06,1.0861845016479492,80,,,,,
0.2715654952076677,,,,,0.40461960434913635,8.599098949356201e-06,0.9760637283325195,85,,,,,
0.28753993610223644,,,,,0.3753637969493866,8.414412656470297e-06,1.0777032852172852,90,,,,,
0.3035143769968051,,,,,0.35191911458969116,8.22055205725199e-06,0.9647300720214844,95,,,,,
0.3194888178913738,,,,,0.3609214723110199,8.018038042613407e-06,0.9421268463134765,100,,,,,
0.3194888178913738,0.9453438520431519,37.3071,134.023,2.118,,,,100,,,,,
0.3354632587859425,,,,,0.35337722301483154,7.807414754635145e-06,0.9893280029296875,105,,,,,
0.3514376996805112,,,,,0.33880940079689026,7.589248124491627e-06,0.9268465995788574,110,,,,,
0.36741214057507987,,,,,0.3390637934207916,7.3641243518305915e-06,0.865817642211914,115,,,,,
0.38338658146964855,,,,,0.36617255210876465,7.132648329692478e-06,0.8434407234191894,120,,,,,
0.3993610223642173,,,,,0.37407252192497253,6.895442019201898e-06,0.855558204650879,125,,,,,
0.41533546325878595,,,,,0.3761381208896637,6.653142778398247e-06,0.8150788307189941,130,,,,,
0.43130990415335463,,,,,0.3708607852458954,6.406401649695814e-06,0.8420974731445312,135,,,,,
0.4472843450479233,,,,,0.35920819640159607,6.15588161057485e-06,0.7655310153961181,140,,,,,
0.46325878594249204,,,,,0.3517260253429413,5.902255792203882e-06,0.77718186378479,145,,,,,
0.4792332268370607,,,,,0.34070754051208496,5.646205670779745e-06,0.7309393405914306,150,,,,,
0.4952076677316294,,,,,0.34965917468070984,5.388419236445033e-06,0.7436017990112305,155,,,,,
0.5111821086261981,,,,,0.322273850440979,5.1295891447030056e-06,0.7107019424438477,160,,,,,
0.5271565495207667,,,,,0.326208233833313,4.870410855296994e-06,0.6947447299957276,165,,,,,
0.5431309904153354,,,,,0.2926842272281647,4.611580763554969e-06,0.6602261543273926,170,,,,,
0.5591054313099042,,,,,0.3002978265285492,4.3537943292202555e-06,0.6695786476135254,175,,,,,
0.5750798722044729,,,,,0.32296624779701233,4.097744207796119e-06,0.6727554798126221,180,,,,,
0.5910543130990416,,,,,0.30788618326187134,3.844118389425154e-06,0.680150842666626,185,,,,,
0.6070287539936102,,,,,0.29801660776138306,3.5935983503041864e-06,0.6688992500305175,190,,,,,
0.6230031948881789,,,,,0.2931406795978546,3.3468572216017536e-06,0.6459299087524414,195,,,,,
0.6389776357827476,,,,,0.3033270239830017,3.104557980798104e-06,0.6207037925720215,200,,,,,
0.6389776357827476,0.6284356713294983,33.2016,150.595,2.379,,,,200,,,,,
0.6549520766773163,,,,,0.3169632852077484,2.8673516703075247e-06,0.6473276615142822,205,,,,,
0.670926517571885,,,,,0.29672715067863464,2.6358756481694115e-06,0.6233477115631103,210,,,,,
0.6869009584664537,,,,,0.31309080123901367,2.410751875508373e-06,0.6519310951232911,215,,,,,
0.7028753993610224,,,,,0.2757129967212677,2.192585245364856e-06,0.5880626201629638,220,,,,,
0.7188498402555911,,,,,0.345352441072464,1.9819619573865932e-06,0.6024015426635743,225,,,,,
0.7348242811501597,,,,,0.32301124930381775,1.7794479427480115e-06,0.6315917015075684,230,,,,,
0.7507987220447284,,,,,0.3126543164253235,1.5855873435297042e-06,0.650554609298706,235,,,,,
0.7667731629392971,,,,,0.3125518560409546,1.4009010506437997e-06,0.5976601600646972,240,,,,,
0.7827476038338658,,,,,0.34924978017807007,1.225885304233716e-06,0.5820250988006592,245,,,,,
0.7987220447284346,,,,,0.30562296509742737,1.0610103603089345e-06,0.6586967468261719,250,,,,,
