epoch,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,grad_norm,learning_rate,loss,step,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
0.003194888178913738,,,,,0.8829032778739929,0.0,1.549619197845459,1,,,,,
0.01597444089456869,,,,,0.8562105298042297,8.000000000000001e-06,1.5430927276611328,5,,,,,
0.03194888178913738,,,,,0.9096132516860962,1.8e-05,1.4697488784790038,10,,,,,
0.04792332268370607,,,,,0.867505669593811,1.9991401113338103e-05,1.5314554214477538,15,,,,,
0.06389776357827476,,,,,0.6932271718978882,1.995649347969019e-05,1.360750389099121,20,,,,,
0.07987220447284345,,,,,0.5349692702293396,1.9894833390973266e-05,1.362320327758789,25,,,,,
0.09584664536741214,,,,,0.39366909861564636,1.9806586523864212e-05,1.251204776763916,30,,,,,
0.11182108626198083,,,,,0.3945169746875763,1.9691989991996663e-05,1.1229297637939453,35,,,,,
0.12779552715654952,,,,,0.37803804874420166,1.955135170885202e-05,1.1648418426513671,40,,,,,
0.14376996805111822,,,,,0.35809433460235596,1.9385049560415794e-05,1.1077101707458497,45,,,,,
0.1597444089456869,,,,,0.3859228491783142,1.9193530389822364e-05,1.0329153060913085,50,,,,,
0.1757188498402556,,,,,0.3412390351295471,1.897730879671634e-05,0.9800243377685547,55,,,,,
0.19169329073482427,,,,,0.3541225492954254,1.8736965754556527e-05,0.9753572463989257,60,,,,,
0.20766773162939298,,,,,0.367977112531662,1.8473147049577777e-05,0.8366180419921875,65,,,,,
0.22364217252396165,,,,,0.3986338675022125,1.8186561545605055e-05,0.8357063293457031,70,,,,,
0.23961661341853036,,,,,0.3237818777561188,1.7877979279382135e-05,0.772927713394165,75,,,,,
0.25559105431309903,,,,,0.33971869945526123,1.7548229391532572e-05,0.7503490924835206,80,,,,,
0.2715654952076677,,,,,0.31733766198158264,1.7198197898712402e-05,0.621158218383789,85,,,,,
0.28753993610223644,,,,,0.3181746304035187,1.6828825312940594e-05,0.7216261863708496,90,,,,,
0.3035143769968051,,,,,0.29382339119911194,1.644110411450398e-05,0.6010967254638672,95,,,,,
0.3194888178913738,,,,,0.3157784938812256,1.6036076085226813e-05,0.5660507202148437,100,,,,,
0.3194888178913738,0.5751186609268188,37.3283,133.947,2.116,,,,100,,,,,
0.3354632587859425,,,,,0.28288576006889343,1.561482950927029e-05,0.6136742115020752,105,,,,,
0.3514376996805112,,,,,0.30794551968574524,1.5178496248983254e-05,0.5507031440734863,110,,,,,
0.36741214057507987,,,,,0.31917279958724976,1.4728248703661183e-05,0.5017223358154297,115,,,,,
0.38338658146964855,,,,,0.2829023003578186,1.4265296659384956e-05,0.4778263568878174,120,,,,,
0.3993610223642173,,,,,0.2923474907875061,1.3790884038403796e-05,0.48563418388366697,125,,,,,
0.41533546325878595,,,,,0.29749795794487,1.3306285556796494e-05,0.4362766742706299,130,,,,,
0.43130990415335463,,,,,0.3083581328392029,1.2812803299391629e-05,0.47136735916137695,135,,,,,
0.4472843450479233,,,,,0.27065569162368774,1.23117632211497e-05,0.39609973430633544,140,,,,,
0.46325878594249204,,,,,0.2898290753364563,1.1804511584407763e-05,0.40246405601501467,145,,,,,
0.4792332268370607,,,,,0.2786165773868561,1.129241134155949e-05,0.37571704387664795,150,,,,,
0.4952076677316294,,,,,0.31727784872055054,1.0776838472890065e-05,0.38330490589141847,155,,,,,
0.5111821086261981,,,,,0.32987067103385925,1.0259178289406011e-05,0.3476326704025269,160,,,,,
0.5271565495207667,,,,,0.33028408885002136,9.740821710593989e-06,0.3378300666809082,165,,,,,
0.5431309904153354,,,,,0.30688804388046265,9.223161527109938e-06,0.3108071327209473,170,,,,,
0.5591054313099042,,,,,0.30217671394348145,8.707588658440511e-06,0.3167454242706299,175,,,,,
